AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,Label
592,-803,82,-9268,-6585,-92926,292,-46,-40,16707,-10975,-106707,441,380,-204,38597,30426,-167743,202,825,-90,-40853,67378,-49146,-385,841,241,-54634,9024,76463,-1080,-122,-29,37987,-49939,254756,94,-451,268,2317,-29024,140914,270,-142,-64,-670,-26829,63963,239,-173,-145,33170,-37439,91951,170,-168,-61,20731,609,53231,183,-235,-95,-18902,19146,55548,-299,-559,-6,16890,27012,-4512,-230,-26,129,-53414,-182,-58658,-308,203,83,-5670,5243,-156524,-128,180,-31,20792,3414,-63536,-93,201,29,1707,2012,-30060,-25,69,-41,-2987,-3536,-4573,-10,-21,15,-670,-548,2317,16,-26,-1,1463,609,2560,5,-20,-2,-853,-365,-365,"right"
696,-776,143,10487,-16707,-127682,255,212,-156,13475,-22743,-134634,169,454,-267,45060,49817,-135548,216,337,100,-11036,107134,3109,-183,816,220,-90243,13292,43841,-1027,375,-71,-5182,-81341,209817,108,-651,251,37012,-39390,196280,252,152,-120,-15182,-44024,72012,244,-464,-124,24695,-29085,125243,125,-485,11,-22378,13536,43902,-104,-315,0,-16768,24512,-17743,-369,-130,58,5182,10853,-79878,-241,0,9,-3963,2256,-109085,-158,294,-105,15731,11219,-52926,-84,179,59,15670,19878,-21890,0,52,38,6646,1280,-9329,-20,41,-46,-3719,-17012,-11524,10,-25,-52,-2987,-2256,-1646,-13,-10,-16,2195,3292,3902,63,38,68,-2682,2500,1890,"right"
-138,1104,22,8841,-29146,183536,945,-229,97,4329,6646,93658,371,-657,-147,-28536,-30731,60792,-191,-908,10,-54451,21280,-52195,-486,-557,-13,88719,25000,-147804,-29,341,-17,-21341,1402,-227682,248,787,75,-66829,-13963,-112439,63,98,14,71890,19207,-85304,-270,574,-10,29207,-16585,-45853,-260,235,0,-35426,7743,50914,-266,-163,-44,-8780,-10000,115243,-102,-346,-8,-1463,487,87256,3,4,1,8353,7195,28719,40,-84,-55,-487,4939,26829,38,-194,43,6219,5853,22195,-4,26,31,487,1707,-1341,34,-5,12,-1768,-4512,-1341,-9,-6,-28,-3048,-2682,-670,5,21,-21,-121,-3292,-5060,15,-12,10,3048,4695,1402,"left"
136,1091,16,-17012,10487,172865,670,-293,-53,23292,19573,101646,393,-588,-80,47621,3841,67195,29,-1078,30,13963,-17195,-1524,-257,-262,213,-117987,-6219,-141463,-603,241,-24,29634,-9268,-179207,389,506,-13,-19390,-31890,-169390,68,-129,-102,36829,-14268,-39817,17,677,-17,-5548,-37134,-110731,-151,652,-228,20182,-426,-5792,-582,20,40,15243,56707,86158,-171,-357,176,5182,17073,103902,-38,-7,-28,-28536,6402,42865,-75,-200,13,-7500,5243,47073,110,-161,110,5000,6524,25487,41,-59,-21,-5243,-6524,10914,16,-59,-17,609,-304,853,26,32,2,670,-1036,-4756,9,-14,11,1890,-121,-1707,-11,-14,-22,-4390,-4024,-426,"left"
304,977,-84,-29268,33963,174695,625,-222,-83,40000,31646,72560,411,-548,-95,75060,6707,63963,53,-1390,199,21951,-34207,13780,-618,-329,154,-71707,-15792,-135792,-408,771,-43,-39451,-33109,-230609,373,782,-56,-22560,-34207,-120609,40,-349,40,-16707,-10304,-46158,56,540,-191,34939,-33414,-79329,-202,319,-148,7134,15670,-7378,-422,462,99,-9878,48658,61646,-297,-333,96,48963,29695,129085,-17,-228,93,-19573,2500,53719,42,-185,34,-20731,-9390,33963,36,-113,-44,6219,-2560,13353,25,-128,-11,6463,2804,9451,-19,73,20,-10182,6402,-5060,33,62,19,-12134,1890,1158,10,-65,-17,19756,-3292,-2195,-8,1,-4,-1219,60,-1829,"left"
145,1231,29,-47012,-4390,114878,261,-560,-171,48170,3780,131829,456,-350,-33,54329,42621,77195,324,-285,-62,18536,-11524,35853,-73,-756,229,-153780,-13719,-94573,-675,-495,230,45487,22743,-145121,309,590,52,-1463,-56036,-259512,202,-334,-378,20182,-58353,-62621,-119,880,47,-8597,-40731,-116463,-292,991,-95,18719,16280,-26341,-300,-225,-104,41890,35365,92743,-388,-101,96,19573,41219,125304,-52,-341,97,-36341,13353,89146,71,-105,44,-18231,6341,22804,34,-105,3,-6097,3475,9878,0,-83,22,5548,853,3109,5,39,-10,-4817,2987,-1585,-10,18,39,-2621,2682,2073,34,-45,14,6158,-365,2256,-14,28,-17,-4085,-8109,-914,"left"
834,745,-141,-3719,48170,282073,448,-349,60,35243,23475,53719,358,-1470,235,55670,-45975,27500,-359,143,-79,-194268,-58841,-140914,-1079,-371,-162,122560,14390,-163475,464,937,232,-16524,12073,-197378,90,77,-128,-14817,-38780,-75121,125,233,-113,7987,-17987,-58048,-168,463,-181,12987,-8536,-59268,-506,315,96,-11097,31524,64634,-140,263,49,6707,19024,79634,-111,-499,22,22500,24573,135426,21,-328,73,2865,3719,40182,49,-91,37,-23780,-3109,9024,-15,-56,-44,365,-1524,-487,34,-39,25,-3719,914,6219,31,25,40,-304,-1585,-2621,-33,-10,-38,-2195,-4268,487,19,2,-14,3902,-365,-1402,9,-14,-4,5609,-3231,0,"left"
881,562,-28,13353,57317,323231,380,-417,-71,27317,3475,23292,-99,-1118,44,-137804,-54756,-57560,-450,-361,301,60914,-5731,-112378,-465,833,-103,15731,-9939,-232195,323,280,-98,7987,-18475,-91280,-30,-27,0,27256,-8353,-88353,85,308,-18,19329,-10609,-45914,-165,505,-94,-40182,-3109,-12134,-246,37,-43,31402,12621,45731,-207,-53,84,-9268,37804,93780,-183,-162,8,-3536,304,60000,18,-189,-6,-13414,10182,64024,73,-205,80,4939,10609,36219,33,-47,26,-8048,-7256,1951,-3,14,-47,-8536,-11402,-10000,20,-8,-1,-487,2804,731,3,-12,20,3170,609,3231,-2,33,-23,3231,-304,-2195,-18,-1,-1,3536,121,1707,"left"
895,612,0,34512,22012,293353,217,-424,-174,29756,-17256,57073,214,-1549,3,16585,-1219,-9024,-340,950,185,-188841,-14634,-160792,-330,-740,42,109207,22743,-86890,94,610,123,-34756,-24817,-206646,-18,36,-195,22926,-15609,-49695,78,517,-63,-57743,-45609,-126707,-163,550,-153,30792,-12012,-37500,-399,80,-13,51219,49756,85243,-181,40,186,1097,29390,71097,-225,-228,2,-9024,2134,95304,142,-185,31,426,12439,44939,2,-145,0,-12926,-11402,21646,-1,-140,-7,8475,304,9756,48,-14,33,-548,3597,-121,-20,54,-22,-7439,-1768,-1219,31,32,11,4451,2987,-3414,-24,-32,2,2804,731,3597,23,-7,14,-1463,365,-1280,"left"
656,783,-28,20853,28231,264390,409,-354,-67,13231,-5060,56280,281,-831,3,34085,-20243,17073,-506,-522,-24,-114390,-27073,-87926,-395,-436,104,50914,14390,-164695,38,661,-5,38231,13231,-178841,174,311,116,-57500,9817,-46890,-25,237,-135,-27743,-44817,-97865,-217,493,-102,19024,-28414,-50853,-243,86,-2,22743,9329,14024,-229,72,62,2012,38841,100365,-42,-22,13,-5243,10060,53048,-37,-161,25,-1158,1829,65548,57,-222,34,1158,1097,41524,24,-70,6,-6219,-2743,7865,14,10,-18,3658,-1158,1829,4,-33,14,4207,2560,5487,14,19,11,548,-3353,-304,-22,5,-17,792,-2560,487,5,3,-19,-1280,4329,-2439,"left"
1133,134,-49,45121,20792,353170,277,-1493,59,48231,-19085,4207,-570,172,-27,-151402,-38353,-217743,-405,74,56,54024,44268,-147926,269,557,-46,9146,-8292,-133231,137,176,35,-42195,-12621,-95121,-89,361,30,13658,-25548,-65792,-188,839,-187,-10243,-12073,-35121,-473,-63,151,72682,70243,156707,-173,-379,55,4329,4024,91402,70,-339,-15,-42134,-16402,50487,25,-30,-59,-22926,-15060,11341,-20,-53,34,11707,1951,15000,28,-40,5,7987,6951,11097,17,2,0,548,2134,-1158,6,21,-8,2195,-1341,365,10,4,-7,-2804,-243,121,-2,-7,-4,2195,-1280,304,4,4,4,-975,182,2621,11,-18,-4,914,-609,-60,"left"
338,944,188,-4146,-7317,194573,435,-349,-228,15914,-15304,96036,303,-481,-153,35609,14329,46097,65,-693,74,2926,-3353,-7987,-384,-808,339,-150365,-10670,-162804,-525,305,-164,92804,20975,-171890,442,808,-101,-7378,-8963,-146829,133,-130,58,1219,8902,-86524,51,566,-157,6524,-35792,-93048,-202,513,139,-14939,-20243,-16768,-521,219,-51,47012,50365,100426,-270,-196,35,6158,23902,136585,-8,-322,19,-10731,-1463,65548,38,-304,31,-19939,-17560,39146,18,-95,-24,-1707,-4268,5426,19,62,-21,-8231,2987,-5060,33,-36,17,1036,1707,5731,-40,10,-16,4878,548,-1341,35,19,24,6402,4939,5243,3,-23,-18,-914,-1402,1951,"left"
578,856,35,-7195,13963,250975,389,-379,-26,19329,3719,65060,37,-643,-129,-1585,-10060,5548,112,-862,148,-4451,16036,-45792,-532,-270,33,-42073,-18292,-163475,-159,749,25,25121,-17256,-195060,220,232,-59,7926,-2865,-75731,12,290,30,2560,-26280,-99329,5,356,-106,-13597,243,-46402,-473,293,-139,47804,6890,39573,-100,-4,199,-29207,47317,110853,-79,-281,14,-3231,-7743,55975,12,-143,43,-5975,-9024,42804,18,3,-55,-4695,-10243,21280,5,-117,-20,-2499,-1463,23170,-21,-108,-21,-4512,3048,5121,43,-10,17,11036,3353,-5060,-37,-15,-22,4390,6280,2865,32,49,43,-4695,4512,-3231,-3,25,10,5304,-914,365,"left"
673,-743,57,-56951,46036,248353,-293,10,198,8475,-6951,-107378,-199,432,-149,30060,-52256,-169817,329,175,-106,43658,-30548,-89329,-20,128,-32,-20365,-20060,-51890,99,210,1,11768,-9451,-68109,-105,114,-54,5304,-5060,-32439,-290,200,-94,5548,16341,46707,-343,156,-12,-17439,31097,112439,20,-218,46,-16402,21707,60243,32,-244,76,7256,-914,25365,7,-52,-2,3109,1463,16646,38,-61,40,-8170,6951,14207,1,7,-18,1646,365,609,25,-6,57,-2378,792,2317,-14,-50,-25,8048,-4146,1524,-7,19,-18,-7012,-243,1707,0,8,-5,182,426,-2560,15,-14,11,1829,1097,-2865,0,-5,-9,-5182,-121,-1951,"left"
1079,240,-46,43353,21463,335243,123,-476,-55,21524,-22378,9512,-263,-490,186,-125853,-14146,-137621,-586,-673,59,62560,18536,-144512,208,617,-249,2682,-27743,-167621,101,334,76,-24329,14207,-87804,70,506,40,4512,-27378,-89939,-12,331,11,18353,-5304,-24329,-303,183,-166,18780,5914,42743,-385,153,-57,-26036,20182,57500,-61,-310,233,6280,31219,99573,-25,-92,23,3231,-8597,56890,46,-185,-4,-8902,-2682,26280,72,-69,-86,5548,3170,16219,-10,-31,51,2865,10609,3536,-1,-105,21,-1768,-8597,8902,61,-41,-29,6280,-9146,4329,74,77,27,9085,-7134,-5548,-72,7,-24,-8658,-2317,2560,-31,-21,-32,-4207,5000,426,"left"
924,408,-127,58353,27743,302743,117,-392,-68,14329,-7012,40365,-210,-555,69,-127317,-22743,-85853,-309,-808,203,87743,21097,-106219,-186,385,55,-35975,-7012,-166463,310,759,-157,-94512,-52439,-172865,-33,47,-73,67804,-10853,-51524,-50,563,0,-11097,-16036,-48231,-272,196,-50,-26402,34146,6280,-248,0,157,69268,22378,59268,-110,-79,135,3048,19939,111951,-13,-303,-54,-3414,-14268,67012,-31,-75,-43,-10304,-2378,23536,65,-70,-2,-243,-3109,16585,-26,-128,-34,10121,2439,2987,38,33,8,304,4451,-2500,-34,45,-23,-8475,5365,-304,12,-42,66,9817,6829,2134,-16,27,-14,-2926,-5670,-4939,-5,37,-6,-1768,1219,1951,"left"
628,815,-4,14939,29695,250243,378,-459,26,28963,3414,64329,152,-849,-77,33048,-32926,18597,-385,-233,-249,-138780,-27500,-88841,-378,-773,463,58719,54451,-112012,184,1151,-13,-18170,-47987,-249817,-62,59,-240,22012,-19817,-59024,-22,282,14,-9024,-2012,-62621,-38,473,57,4024,-792,-40792,-395,73,-82,11707,60,29817,-229,247,-52,-50731,17317,98963,55,-365,100,77256,29024,61890,45,-218,34,-9146,-975,57195,41,-137,-3,-29268,-6646,25548,14,-79,1,4390,792,4512,1,34,23,731,2317,2500,20,-23,-8,1219,1402,182,-2,25,0,1280,975,1036,1,-7,19,1097,3170,731,-8,-21,1,1951,-2012,-975,"left"
482,877,-162,3658,20609,208902,520,-250,-9,52317,14573,83048,181,-562,6,23048,-30000,61158,-47,-1459,98,-28353,-17500,6585,-584,-385,27,-66890,-26829,-194573,-259,830,-121,16097,30609,-235426,403,372,216,-18231,15914,-98170,38,315,-33,-731,-33780,-89817,-106,617,-136,10609,-13841,-54085,-51,285,-89,-8780,4817,14329,-621,-104,21,29207,31036,119756,-104,-146,165,-9146,21280,80121,85,-149,75,-19817,-4207,36646,-3,-76,-43,-243,-18353,30365,51,-88,-3,9817,487,23109,14,-92,-13,4024,-1402,13841,9,-50,-21,731,853,121,5,13,-3,-1951,792,-6036,-2,15,25,-914,4512,853,4,31,-16,2926,1463,-3292,"left"
1086,502,-16,39756,23841,333963,208,-420,-208,24207,-28109,21951,-213,-1119,104,-97012,-21402,-85670,-700,-427,277,-243,15731,-181707,106,607,-124,34024,-6097,-179329,180,489,12,-9390,2439,-101524,21,428,-124,-21707,-29756,-77256,-14,353,-84,9024,-10182,-36036,-144,343,-204,-37378,16524,-10609,-600,55,310,58841,45365,132195,48,-160,99,4146,12621,84512,-24,-316,-39,5914,-19390,89817,28,-163,14,6890,487,29695,26,-177,-39,-10914,-10548,5731,15,-17,18,-6158,487,-10975,30,40,-22,-4024,1463,-15670,-28,33,1,670,2256,-121,9,-20,10,7500,4451,4634,-7,24,37,-5000,0,-3231,-9,14,-18,-1280,-3780,2195,"left"
480,1058,-85,15060,10060,242682,873,-564,-27,62256,23109,110304,-263,-690,-257,1768,-45914,25487,-143,-592,448,-169695,-2500,-134817,-226,-971,-20,100365,17317,-76524,-267,743,-109,17256,2134,-250182,185,630,103,-49024,-3597,-132865,49,60,-56,9817,6524,-38109,20,550,-135,-39329,-49329,-82195,-159,471,-97,-37743,-18048,17439,-713,-148,80,94207,29451,109207,27,-77,332,12378,55914,93475,-12,-199,-51,-13231,-22804,59268,54,-183,-100,-8963,-10914,42256,67,-63,-42,-5304,670,13536,17,-80,2,9451,3536,2317,1,16,0,-3902,60,-4634,-62,54,-20,-7317,-2500,-1341,-16,-59,17,7256,7134,7621,32,3,12,6646,1402,365,"left"
713,753,-57,26097,12256,271341,505,-309,20,9146,7926,50243,65,-912,-62,16951,-30731,31219,-336,-996,30,-92682,-27195,-84268,-455,-51,96,-1768,25548,-226036,224,923,-39,75060,21097,-233841,48,341,65,-61707,-6829,-52317,55,446,-58,-14512,-25060,-86219,-173,374,-129,-365,-26158,1585,-307,461,-146,-42134,-9390,53841,-465,-363,1,89878,23292,140060,12,-76,176,-14634,36158,61341,75,-252,128,-2012,5975,51463,18,-161,-44,1524,-9634,23475,22,-29,-32,3353,121,7865,38,10,24,7256,7500,1341,-24,-72,-5,9939,-3353,-1524,14,24,-11,-10365,60,-3841,2,-2,0,-853,-1280,-4695,-5,-13,6,609,1585,-1524,"left"
928,-733,-67,50670,-10182,281585,-314,-552,-21,-95304,-19512,-87804,-172,-179,201,-487,33780,-161158,119,764,-73,69939,8536,-158292,-42,177,-11,-17987,-12317,-54085,-16,346,126,-18109,-60,-89451,-4,208,2,2256,5426,-16280,-482,368,-18,34939,-8231,49512,-62,-43,-50,-22256,-3780,114207,-116,-379,-69,-2743,-2134,44817,-17,-137,58,-11768,2439,26158,-12,-14,-18,-7682,1646,13841,74,-52,25,22012,6890,14451,29,-27,-20,-609,-1341,9756,10,4,11,-4085,-853,6280,9,-21,-8,-548,-1829,487,1,5,10,1341,2378,2621,11,-2,-12,60,1402,2378,-1,-46,-12,3841,-670,0,20,38,32,-4207,-548,-6036,"left"
370,1003,-52,4817,3780,245304,650,-160,28,26463,22378,69695,358,-349,84,11524,-36524,56341,182,-1155,-223,-11158,-27865,-31158,-830,-843,-4,-37378,-5792,-130609,-525,572,165,20670,40975,-250914,450,809,130,-58109,-8963,-132621,63,0,-186,43780,-16341,-27865,-182,257,10,19329,-15182,-57926,-75,323,-62,-21280,-1829,-25731,-284,244,-36,30000,19756,37865,-261,-112,46,-3292,31829,110121,-41,-101,57,-8536,8170,37865,-7,-217,79,-17743,-10487,48048,69,-51,-28,-4878,-4329,17987,54,-53,-20,975,-426,20609,-3,-76,1,7256,2012,12134,47,-1,19,-5000,1097,-1402,-23,-14,-10,1463,-3719,1463,12,-58,-7,5487,609,5487,"left"
698,844,123,13658,6036,295182,393,-337,15,39695,-18597,55548,245,-1532,-309,1097,-65060,12195,-157,266,-85,-150426,-2500,-143231,-1085,-458,208,44146,59878,-142865,408,893,105,49024,40426,-191341,-15,-179,-97,8292,-5304,-32621,74,325,42,-20548,8170,-95365,5,493,32,-7926,-14756,-61890,-142,319,-102,-11280,-16280,9573,-466,3,-16,32317,-3109,108902,-1,-102,21,19207,26768,61341,-20,-261,63,-25548,-2500,67804,22,-90,-6,-4451,-13048,14756,-41,-103,5,7012,-3780,7926,19,-1,39,-7743,3841,12499,35,9,10,4268,-3597,5121,0,-24,-43,5548,-4573,8231,30,-5,-36,-914,5426,6280,-13,-18,21,1646,914,-365,"left"
772,673,-81,15365,20975,299024,377,-196,75,34939,11341,31829,298,-1329,-66,2926,-44207,-38353,-530,-205,-109,-97256,-58902,-108414,-691,77,28,48841,44207,-137500,269,420,180,548,24573,-142439,83,137,-14,1097,-4390,-58841,-14,417,2,-30792,-20304,-87865,-79,361,-6,27073,-11280,-41768,-253,321,-78,-14573,-1890,14085,-396,1,-35,32134,10975,77256,-58,-125,-18,6829,32500,70182,40,-247,105,-16158,7439,77987,20,-204,8,-17682,-5975,33780,47,-54,28,1402,-4085,6890,47,-65,-5,-3109,-975,7621,9,7,-13,-182,-2378,-1646,16,30,16,3414,2621,0,-19,-20,-8,4207,-487,2256,4,-2,-21,-365,1036,-1463,"left"
130,982,139,-5609,548,189695,310,-26,-155,-10853,-10914,88963,959,-286,112,52439,21707,87621,107,-485,-81,15975,-19756,-2682,-269,-1233,-133,-124756,-40914,-142987,-955,-55,-23,8292,25182,-220426,385,651,199,53902,64451,-179512,62,304,7,13048,-27682,-33414,-90,360,-67,-25304,-28719,-57134,-59,191,-8,8170,-16341,-8780,-387,295,-65,20121,2256,42987,-231,-60,6,11280,11646,69756,-23,-317,57,3658,19146,82134,-46,-130,63,-14390,-2195,30060,21,-21,-13,-13109,2134,19695,103,-97,-15,2682,243,13231,22,-37,-6,2195,-1097,6036,-21,11,-11,-2926,-2682,4756,-2,-23,22,2195,1768,2987,5,17,2,1402,121,2073,"left"
634,835,46,-14573,-10975,264634,311,-235,-106,10548,6341,55121,131,-125,108,26890,17439,17621,512,-1078,-95,-6463,-15792,182,-774,-1065,-42,-42073,-31524,-110853,-536,611,44,-2439,28292,-275914,449,1189,126,-37012,-3658,-148902,-55,-144,6,65365,-15792,-15426,5,250,-228,42682,-25670,-53719,-149,491,8,-15182,11890,-13353,-600,-42,91,16646,51951,80548,-53,-295,155,5731,25792,100914,-58,-230,-77,-42743,-26463,55670,126,-187,-20,-1463,-9085,21585,44,-63,-9,-5000,-5000,9268,20,-51,-16,-1951,487,6768,-4,53,34,792,1219,-975,-19,-20,-7,5914,-3597,7012,13,21,-38,2317,1219,1768,3,-69,-63,-3292,3841,11158,"left"
33,374,-1071,-477378,-112073,-39573,136,-297,-852,-116524,-49817,13231,-60,558,-462,-1341,7134,19024,429,-479,-6,520000,37621,-50000,-228,208,182,72317,63353,-6463,75,142,-66,132500,62804,54268,72,415,-7,187439,65182,52500,-175,126,708,383231,47621,101036,-208,-1716,697,60304,-46463,67865,-77,648,735,-640304,-52073,-88536,65,-323,91,-68414,20487,-78902,-21,66,134,-70975,-36585,-55975,-3,89,34,-18536,-10243,-9573,-44,31,-39,19878,-5914,7073,7,-13,-35,5426,2865,4695,12,42,26,-3109,5487,-1829,10,-19,24,5548,1219,-487,-27,28,-33,6219,-304,3292,35,-1,19,3902,3048,2987,0,-12,-5,-60,-1036,914,"tilt right"
112,792,-881,-515243,-140365,-68902,-111,320,-757,-89390,-50548,16768,41,-284,-449,64085,54329,50000,144,-438,-118,457804,69146,5243,-7,-47,36,62195,41524,-5487,58,191,-45,67804,27256,-10000,-48,147,112,164817,25182,14390,-90,330,416,303536,71097,29817,-135,248,785,-17865,31768,75060,105,-1123,199,187865,-20731,41463,-21,-291,590,-525061,-77682,-39451,37,-113,12,-130670,-13841,-65121,27,20,10,-37073,-9207,-31890,-10,45,52,-16158,-9878,-19634,4,21,20,-853,-3475,-3597,-39,40,-20,6829,-4329,-365,18,54,11,914,2804,2134,-27,-5,-15,7682,1280,2378,-4,20,20,-426,3780,1036,4,-10,18,3292,2256,304,"tilt right"
-77,1027,-889,-440853,-106707,-54939,-36,-32,-578,-75061,-16036,24146,122,-224,-554,-72134,7804,20914,226,-303,-127,480914,5609,12134,81,-115,-62,58841,36707,-10609,10,18,83,74512,73353,-1768,-61,229,-115,38292,13536,14817,-4,362,79,292500,64146,49573,-102,251,765,130365,36158,58963,-193,-222,402,36707,14329,36402,-85,-772,570,-100061,-56036,-13841,-9,-259,214,-258719,-22073,-51707,63,7,142,-100853,-8475,-35243,53,-66,92,-68292,-21158,-30731,41,-25,10,-9939,-13414,-12743,-27,45,-28,243,-15975,-13658,-14,74,-17,2317,-3780,-1280,-21,21,-4,2378,182,-609,-18,42,-2,-792,3902,2195,8,-1,8,6158,5121,3414,"tilt right"
-70,849,-907,-458414,-104573,-39207,73,-206,-955,-149024,-39268,25609,97,-121,-101,218353,-7439,101646,218,-297,-177,268231,28658,-54024,117,-15,-79,71402,26951,-28109,-44,32,84,66036,89634,-12012,5,109,-76,37560,29634,18170,-75,67,41,83414,33597,16524,-89,507,169,244329,58414,28231,-153,17,524,170792,31768,45365,-123,-86,564,49695,-13292,50487,12,-1274,385,8353,-49878,4939,22,178,430,-533719,-23170,-57682,72,25,168,-67439,-28597,-71707,-48,103,-15,-17134,-29268,-27804,4,67,-47,1463,-7134,-2378,-10,-1,-20,2073,-426,8414,17,-5,-7,8719,5000,3780,-9,21,2,-853,792,-1097,3,-25,25,304,426,-914,"tilt right"
-65,792,-896,-323048,-105609,-74695,40,173,-420,-129695,-14573,3109,46,-400,-1150,-120975,-12195,27926,234,-523,310,471219,34268,64878,-45,380,-6,20731,26585,-34451,102,-9,-22,88048,58353,-2987,-11,102,-41,34024,37439,11768,-8,301,114,144024,30975,38414,-100,301,469,231524,47073,37073,-209,-177,347,119634,2621,50243,-129,-281,579,89573,5060,32926,59,-823,408,-250609,-43536,-4512,20,55,283,-297621,-13414,-59939,54,-2,54,-67682,-33536,-67012,5,104,-15,-18658,-18597,-27621,-16,26,-22,-2439,-7621,-5000,0,23,13,426,3170,4451,1,5,-3,8719,121,3719,0,-37,-20,4146,1036,731,19,32,12,60,5243,-1585,"tilt right"
-82,531,-1182,-476036,-149878,-37256,-68,-4,-903,-233536,-12195,42865,211,-522,-117,501280,43292,57560,-7,229,41,156219,38841,-72682,76,135,-37,16463,10548,-3780,47,-44,22,36707,56463,7865,-89,16,47,23841,23719,9390,98,123,-126,68109,15060,15731,-69,196,188,87073,35121,487,-178,363,384,201951,54268,12378,-26,-116,396,159146,8536,56585,-46,-5,654,-128231,-18170,5975,129,-1669,193,39634,-18170,37560,-42,523,350,-414390,-27987,-48292,88,-12,128,-41341,-30792,-58719,-4,81,-54,-3597,-26951,-29085,-16,87,3,-4634,-5304,-3170,3,-2,-6,8536,1646,2621,-6,-17,-10,1219,-487,-670,-9,-15,-20,-3475,-3414,-5060,"tilt right"
16,900,-656,-458902,-120609,-70060,-11,83,-1102,-182500,-36951,14512,135,-199,-368,148719,74634,118536,-29,-265,66,397926,29146,-37317,128,-141,-76,88475,16280,-21951,-78,36,83,23231,41890,-1341,55,128,-37,73597,7012,14878,-18,394,19,130975,17073,17500,-110,355,466,359207,58719,59878,-89,-210,671,30975,20853,62134,-45,-1366,471,-35000,-47682,31463,-50,133,368,-467743,-9329,-65000,63,130,202,-87195,121,-60609,7,155,-20,-52134,-32804,-67682,13,1,13,10853,-4268,-3536,13,35,-46,6524,2621,-1280,12,83,13,1890,-12560,7134,-20,-34,-20,487,-5792,5426,7,0,0,3475,3658,60,12,4,45,-5060,548,-4085,"tilt right"
-118,494,-886,-497439,-50060,-14024,139,457,-1228,-356829,-365,6402,-23,-889,142,698963,13780,90000,-10,176,-83,83780,6951,-29085,41,111,-74,51097,13048,-33353,-37,-30,100,43963,16585,-15548,27,-36,-11,20365,-1524,1036,34,122,-58,90914,-6219,4939,-3,523,66,72256,15365,13963,-35,148,585,572621,39451,74756,-102,-1313,781,-73475,21341,70670,-156,338,559,-581890,-55975,-81463,110,-103,131,-90975,24268,-49085,29,10,-12,-29878,-23292,-29634,44,1,-18,-60,-5914,-2926,-8,16,-8,6890,-9512,3719,11,4,-4,1158,121,2560,-31,-13,-13,1036,-1707,2134,22,4,-9,-304,2256,-3414,0,45,19,-3353,121,-2682,"tilt right"
92,496,-1225,-625304,-51768,-37134,-53,605,-684,-239634,-15304,17012,90,-1007,-108,718780,853,91585,-19,82,-91,68658,5914,-44085,34,118,-82,62134,31219,-36097,40,23,40,48414,28597,6158,29,47,10,51036,13597,12987,-54,358,161,233658,32926,25609,-107,305,364,191158,48841,15914,-96,-312,570,240121,-182,49878,-37,-931,902,-567195,-75548,-20121,107,-32,65,-141097,25304,-33597,-29,163,119,-35060,-29817,-43170,-9,37,-41,-5609,-15121,-8353,5,31,0,853,-792,2682,3,-25,13,4390,-1036,4146,5,16,-17,3780,609,-1890,-5,-5,3,-182,365,243,1,16,-18,-1341,548,-426,-2,-19,-9,975,1036,1158,"tilt right"
-2,561,-867,-597256,-70914,-28963,-11,93,-938,-163109,-19878,17926,215,-670,-212,525853,-9634,94756,121,62,-321,134146,-11158,-43292,-83,185,107,42987,40914,-31585,-38,129,119,87560,71402,-30121,64,42,-30,116280,22621,24085,-43,297,179,41951,46463,-3719,-86,306,353,192865,29024,25792,-95,-150,418,171524,-1951,50975,-38,-1218,668,77500,-2621,27378,-50,646,526,-549512,-42560,-69329,100,-281,101,-24146,-20243,-12865,34,-100,-12,-48414,-21280,-15487,1,20,-50,-12926,-10914,-5182,0,21,-35,1402,-2439,-243,-10,14,3,2682,-609,-60,2,-4,-8,304,2682,-304,0,8,7,-2865,-304,-914,-6,-16,-4,4695,670,1158,"tilt right"
